oid,url
2.16.840.1.113883.21.118,http://terminology.hl7.org/ValueSet/v2-0201
2.16.840.1.113883.6.94,http://hl7.org/fhir/sid/icd-10-ca
2.16.840.1.113883.1.11.19699,http://terminology.hl7.org/ValueSet/v3-NonDrugAgentEntity
2.16.840.1.113883.18.233,http://terminology.hl7.org/CodeSystem/v2-0375
2.16.840.1.113883.1.11.16159,http://terminology.hl7.org/ValueSet/v3-PlasticBottleEntityType
2.16.840.1.113883.4.330.642,http://hl7.org/fhir/sid/passport-ROU
2.16.840.1.113883.1.11.20510,http://terminology.hl7.org/ValueSet/v3-ActRelationshipStartsNearEnd
2.16.840.1.113883.1.11.10685,http://terminology.hl7.org/ValueSet/v3-CalendarCycleTwoLetter
2.16.840.1.113883.1.11.20039,http://terminology.hl7.org/ValueSet/v3-EntityClassCountry
2.16.840.1.113883.1.11.20302,http://terminology.hl7.org/ValueSet/v3-ActClassFolder
2.16.840.1.113883.18.130,http://terminology.hl7.org/CodeSystem/v2-0230
2.16.840.1.113883.1.11.16657,http://terminology.hl7.org/ValueSet/v3-AdministrationDetectedIssueCode
2.16.840.1.113883.1.11.207,http://terminology.hl7.org/ValueSet/v3-ProcessingMode
2.16.840.1.113883.6.28,http://terminology.hl7.org/CodeSystem/rcFB
2.16.840.1.113883.4.642.3.929,http://terminology.hl7.org/ValueSet/question-max-occurs
2.16.840.1.113883.1.11.14417,http://terminology.hl7.org/ValueSet/v3-OilDrugForm
2.16.840.1.113883.21.404,http://terminology.hl7.org/ValueSet/v2-0702
2.16.840.1.113883.18.48,http://terminology.hl7.org/CodeSystem/v2-0119
2.16.840.1.113883.1.11.19763,http://terminology.hl7.org/ValueSet/v3-xActMoodRequestEvent
2.16.840.1.113883.1.11.20453,http://terminology.hl7.org/ValueSet/v3-ActRelationshipStartsConcurrentWithEnd
2.16.840.1.113883.1.11.20343,http://terminology.hl7.org/ValueSet/v3-SubstanceAdministrationPermissionRefusalReasonCode
2.16.840.1.113883.1.11.14454,http://terminology.hl7.org/ValueSet/v3-SuspensionDrugForm
2.16.840.1.113883.6.102,http://terminology.hl7.org/CodeSystem/DEEDS
2.16.840.1.113883.5.1100,http://terminology.hl7.org/CodeSystem/v3-AcknowledgementDetailCode
2.16.840.1.113883.21.133,http://terminology.hl7.org/ValueSet/v2-0217
2.16.840.1.113883.1.11.19378,http://terminology.hl7.org/ValueSet/v3-DecisionObservationMethod
2.16.840.1.113883.21.333,http://terminology.hl7.org/ValueSet/v2-0493
2.16.840.1.113883.1.11.20404,http://terminology.hl7.org/ValueSet/v3-ActRelationshipConcurrentWith
2.16.840.1.113883.21.99,http://terminology.hl7.org/ValueSet/v2-0169
2.16.840.1.113883.6.28,http://terminology.hl7.org/CodeSystem/rcFB
2.16.840.1.113883.18.195,http://terminology.hl7.org/CodeSystem/v2-0322
2.16.840.1.113883.18.160,http://terminology.hl7.org/CodeSystem/v2-0267
2.16.840.1.113883.4.330.600,http://hl7.org/fhir/sid/passport-PRY
2.16.840.1.113883.1.11.20166,http://terminology.hl7.org/ValueSet/v3-RoleClassRetailedMaterial
2.16.840.1.113883.1.11.19942,http://terminology.hl7.org/ValueSet/v3-ActMoodOption
2.16.840.1.113883.1.11.19818,http://terminology.hl7.org/ValueSet/v3-ActClassPolicy
2.16.840.1.113883.4.330.598,http://hl7.org/fhir/sid/passport-PNG
2.16.840.1.113883.1.11.19844,http://terminology.hl7.org/ValueSet/v3-ActTaskClinicalNoteEntryCode
2.16.840.1.113883.21.414,http://terminology.hl7.org/ValueSet/v2-0755
2.16.840.1.113883.4.3.32,urn:oid:2.16.840.1.113883.4.3.32
2.16.840.1.113883.1.11.15371,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianShoshonePaiute
2.16.840.1.113883.21.199,http://terminology.hl7.org/ValueSet/v2-0305
2.16.840.1.113883.4.642.1.1135,http://terminology.hl7.org/CodeSystem/object-role
2.16.840.1.113883.1.11.19606,http://terminology.hl7.org/ValueSet/v3-OrderedListStyle
2.16.840.1.113883.21.151,http://terminology.hl7.org/ValueSet/v2-0240
2.16.840.1.113883.1.11.19932,http://terminology.hl7.org/ValueSet/v3-AuthorizedReceiverParticipationFunction
2.16.840.1.113883.5.1009,http://terminology.hl7.org/CodeSystem/v3-CompressionAlgorithm
2.16.840.1.113883.1.11.14542,http://terminology.hl7.org/ValueSet/v3-SwabDrugForm
2.16.840.1.113883.6.102.4.8,http://terminology.hl7.org/CodeSystem/DEEDS408
2.16.840.1.113883.4.642.1.1459,http://terminology.hl7.org/CodeSystem/directness
2.16.840.1.113883.1.11.10236,http://terminology.hl7.org/ValueSet/v3-ConfidentialityModifiers
2.16.840.1.113883.11.76,http://terminology.hl7.org/ValueSet/v3-KnowledgeSubjectObservationValue
2.16.840.1.113883.4.642.3.933,http://terminology.hl7.org/ValueSet/medicationrequest-admin-location
2.16.840.1.113883.6.102,http://terminology.hl7.org/CodeSystem/DEEDS
2.16.840.1.113883.5.1055,http://terminology.hl7.org/CodeSystem/v3-Calendar
2.16.840.1.113883.1.11.17449,http://terminology.hl7.org/ValueSet/v3-ActMedicalServiceCode
2.16.840.1.113883.21.148,http://terminology.hl7.org/ValueSet/v2-0237
2.16.840.1.113883.1.11.20201,http://terminology.hl7.org/ValueSet/v3-ActClassCategory
2.16.840.1.113883.21.401,http://terminology.hl7.org/ValueSet/v2-0667
2.16.840.1.113883.1.11.18292,http://terminology.hl7.org/ValueSet/v3-Diegueno
2.16.840.1.113883.1.11.20498,http://terminology.hl7.org/ValueSet/v3-ActRelationshipStartsWithEndsAfterEndOf
2.16.840.1.113883.1.11.18498,http://terminology.hl7.org/ValueSet/v3-PlateauPenutian
2.16.840.1.113883.1.11.17160,http://terminology.hl7.org/ValueSet/v3-IntramuscularRoute
2.16.840.1.113883.21.246,http://terminology.hl7.org/ValueSet/v2-0372
2.16.840.1.113883.1.11.15460,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianYuman
2.16.840.1.113883.4.642.3.1456,http://terminology.hl7.org/ValueSet/variable-role
2.16.840.1.113883.18.369,http://terminology.hl7.org/CodeSystem/v2-0569
2.16.840.1.113883.5.40,http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy
2.16.840.1.113883.4.642.1.1189,http://terminology.hl7.org/CodeSystem/episodeofcare-type
2.16.840.1.113883.1.11.18479,http://terminology.hl7.org/ValueSet/v3-Yokutsan
2.16.840.1.113883.18.115,http://terminology.hl7.org/CodeSystem/v2-0210
2.16.840.1.113883.6.301.5,https://www.nubc.org/CodeSystem/PatDischargeStatus
2.16.840.1.113883.1.11.19962,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSplitInclusiveWait
2.16.840.1.113883.6.102.4.12,http://terminology.hl7.org/CodeSystem/DEEDS412
2.16.840.1.113883.1.11.19676,http://terminology.hl7.org/ValueSet/v3-ParticipationInformationTranscriber
2.16.840.1.113883.1.11.19613,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSubset
2.16.840.1.113883.18.215,http://terminology.hl7.org/CodeSystem/v2-0355
2.16.840.1.113883.4.330.72,http://hl7.org/fhir/sid/passport-BWA
2.16.840.1.113883.1.11.14411,http://terminology.hl7.org/ValueSet/v3-OrderableDrugForm
2.16.840.1.113883.4.330.250,http://hl7.org/fhir/sid/passport-FRA
2.16.840.1.113883.1.11.20506,http://terminology.hl7.org/ValueSet/v3-EntityDeterminerDescribedGroup
2.16.840.1.113883.1.11.18463,http://terminology.hl7.org/ValueSet/v3-EasternMiwok
2.16.840.1.113883.1.11.17080,http://terminology.hl7.org/ValueSet/v3-IntraarterialRoute
2.16.840.1.113883.1.11.16196,http://terminology.hl7.org/ValueSet/v3-InhalerMedicalDevice
2.16.840.1.113883.18.412,http://terminology.hl7.org/CodeSystem/v2-0882
2.16.840.1.113883.21.167,http://terminology.hl7.org/ValueSet/v2-0260
2.16.840.1.113883.1.11.19640,http://terminology.hl7.org/ValueSet/v3-AcknowledgementDetailNotSupportedCode
2.16.840.1.113883.4.642.1.1273,http://terminology.hl7.org/CodeSystem/choice-list-orientation
2.16.840.1.113883.6.98,http://terminology.hl7.org/CodeSystem/oms
2.16.840.1.113883.18.96,http://terminology.hl7.org/CodeSystem/v2-0181
2.16.840.1.113883.6.138.3,http://terminology.hl7.org/CodeSystem/icpc-DUT
2.16.840.1.113883.1.11.10225,http://terminology.hl7.org/ValueSet/v3-ObservationInterpretationExceptions
2.16.840.1.113883.18.318,http://terminology.hl7.org/CodeSystem/v2-0494
2.16.840.1.113883.21.210,http://terminology.hl7.org/ValueSet/v2-0325
2.16.840.1.113883.6.39,http://terminology.hl7.org/CodeSystem/hi
2.16.840.1.113883.18.143,http://terminology.hl7.org/CodeSystem/v2-0247
2.16.840.1.113883.4.642.1.1096,http://terminology.hl7.org/CodeSystem/goal-priority
2.16.840.1.113883.18.375,http://terminology.hl7.org/CodeSystem/v2-0617
2.16.840.1.113883.1.11.17478,http://terminology.hl7.org/ValueSet/v3-ActBillingArrangementCode
2.16.840.1.113883.4.330.214,http://hl7.org/fhir/sid/passport-DOM
2.16.840.1.113883.11.20.12.1,http://terminology.hl7.org/ValueSet/v3-PersonalAndLegalRelationshipRoleType
2.16.840.1.113883.1.11.19781,http://terminology.hl7.org/ValueSet/v3-MedicationOrderAbortReasonCode
2.16.840.1.113883.1.11.20566,http://terminology.hl7.org/ValueSet/v3-SnodentDentalAbnormalityInternational
2.16.840.1.113883.1.11.14622,http://terminology.hl7.org/ValueSet/v3-OralInhalation
2.16.840.1.113883.5.14,http://terminology.hl7.org/CodeSystem/v3-ActStatus
2.16.840.1.113883.21.82,http://terminology.hl7.org/ValueSet/v2-0149
2.16.840.1.113883.4.642.1.0,http://terminology.hl7.org/CodeSystem/state-change-reason
2.16.840.1.113883.1.11.20549,http://terminology.hl7.org/ValueSet/v3-CriticalityObservationValue
2.16.840.1.113883.1.11.10975,http://terminology.hl7.org/ValueSet/v3-LocalMarkupIgnore
2.16.840.1.113883.4.330.612,http://hl7.org/fhir/sid/passport-PCN
2.16.840.1.113883.1.11.20316,http://terminology.hl7.org/ValueSet/v3-HomeAddress
2.16.840.1.113883.4.642.1.1126,http://terminology.hl7.org/CodeSystem/observation-statistics
2.16.840.1.113883.21.181,http://terminology.hl7.org/ValueSet/v2-0276
2.16.840.1.113883.1.11.13207,http://terminology.hl7.org/ValueSet/v3-EmergencyMedicalServiceProviderHIPAA
2.16.840.1.113883.4.642.3.1359,http://terminology.hl7.org/ValueSet/certainty-subcomponent-type
2.16.840.1.113883.18.413,http://terminology.hl7.org/CodeSystem/v2-0894
2.16.840.1.113883.1.11.19789,http://terminology.hl7.org/ValueSet/v3-ActCareProvisionCode
2.16.840.1.113883.4.3.1,urn:oid:2.16.840.1.113883.4.3.1
2.16.840.1.113883.6.83,http://terminology.hl7.org/CodeSystem/DCL
2.16.840.1.113883.4.642.3.898,http://terminology.hl7.org/ValueSet/verificationresult-push-type-available
2.16.840.1.113883.21.197,http://terminology.hl7.org/ValueSet/v2-0299
2.16.840.1.113883.21.418,http://terminology.hl7.org/ValueSet/v2-0763
2.16.840.1.113883.1.11.20074,http://terminology.hl7.org/ValueSet/v3-ParticipationDischarger
2.16.840.1.113883.4.330.764,http://hl7.org/fhir/sid/passport-THA
2.16.840.1.113883.18.93,http://terminology.hl7.org/CodeSystem/v2-0178
2.16.840.1.113883.6.3.3,http://terminology.hl7.org/CodeSystem/dmdICD10
2.16.840.1.113883.18.307,http://terminology.hl7.org/CodeSystem/v2-0482
2.16.840.1.113883.6.163.4,http://terminology.hl7.org/CodeSystem/MDRGER
2.16.840.1.113883.1.11.20311,http://terminology.hl7.org/ValueSet/v3-GTSAbbreviationOther
2.16.840.1.113883.4.642.3.416,http://terminology.hl7.org/ValueSet/contactentity-type
2.16.840.1.113883.3.88.12.80.33,http://terminology.hl7.org/ValueSet/v3-DischargeDisposition
2.16.840.1.113883.18.344,http://terminology.hl7.org/CodeSystem/v2-0528
2.16.840.1.113883.1.11.20167,http://terminology.hl7.org/ValueSet/v3-RoleClassRegulatedProduct
2.16.840.1.113883.6.138,http://terminology.hl7.org/CodeSystem/icpc
2.16.840.1.113883.1.11.20456,http://terminology.hl7.org/ValueSet/v3-ActClassOutbreak2
2.16.840.1.113883.1.11.20155,http://terminology.hl7.org/ValueSet/v3-RoleClassPatient
2.16.840.1.113883.1.11.19562,http://terminology.hl7.org/ValueSet/v3-xActRelationshipPertinentInfo
2.16.840.1.113883.6.62,http://terminology.hl7.org/CodeSystem/CST
2.16.840.1.113883.1.11.19605,http://terminology.hl7.org/ValueSet/v3-ListStyle
2.16.840.1.113883.4.330.208,http://hl7.org/fhir/sid/passport-DNK
2.16.840.1.113883.1.11.18563,http://terminology.hl7.org/ValueSet/v3-Dakotan
2.16.840.1.113883.1.11.19105,http://terminology.hl7.org/ValueSet/v3-RoleClassPassive
2.16.840.1.113883.18.146,http://terminology.hl7.org/CodeSystem/v2-0251
2.16.840.1.113883.21.443,http://terminology.hl7.org/ValueSet/v2-0919
2.16.840.1.113883.1.11.19989,http://terminology.hl7.org/ValueSet/v3-ActRelationshipLimitedBy
2.16.840.1.113883.1.11.10920,http://terminology.hl7.org/ValueSet/v3-PedsPracticeSetting
2.16.840.1.113883.4.642.1.1175,http://terminology.hl7.org/CodeSystem/ex-benefitcategory
2.16.840.1.113883.4.330.704,http://hl7.org/fhir/sid/passport-VNM
2.16.840.1.113883.1.11.16466,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanNativeAleutBristolBay
2.16.840.1.113883.6.138.11,http://terminology.hl7.org/CodeSystem/icpc-POR
2.16.840.1.113883.6.3.2,http://hl7.org/fhir/sid/icd-10-nl
2.16.840.1.113883.1.11.20125,http://terminology.hl7.org/ValueSet/v3-RoleClassClinicalResearchInvestigator
2.16.840.1.113883.4.642.3.1391,http://terminology.hl7.org/ValueSet/financial-taskinputtype
2.16.840.1.113883.4.642.3.697,http://terminology.hl7.org/ValueSet/supplyrequest-reason
2.16.840.1.113883.1.11.18899,http://terminology.hl7.org/ValueSet/v3-QueryStatusCode
2.16.840.1.113883.1.11.10939,http://terminology.hl7.org/ValueSet/v3-IDClinPracticeSetting
2.16.840.1.113883.5.156,http://terminology.hl7.org/CodeSystem/v3-ManufacturerModelNameExample
2.16.840.1.113883.1.11.19408,http://terminology.hl7.org/ValueSet/v3-ActInvoiceDetailGenericProviderCode
2.16.840.1.113883.18.34,http://terminology.hl7.org/CodeSystem/v2-0085
2.16.840.1.113883.1.11.227,http://terminology.hl7.org/ValueSet/v3-VaccineManufacturer
2.16.840.1.113883.1.11.19359,http://terminology.hl7.org/ValueSet/v3-CodeSystemType
2.16.840.1.113883.1.11.19742,http://terminology.hl7.org/ValueSet/v3-xPhoneURLScheme
2.16.840.1.113883.21.410,http://terminology.hl7.org/ValueSet/v2-0734
2.16.840.1.113883.1.11.19921,http://terminology.hl7.org/ValueSet/v3-ObservationLivingDependencyValue
2.16.840.1.113883.1.11.19905,http://terminology.hl7.org/ValueSet/v3-SponsorParticipationFunction
2.16.840.1.113883.21.238,http://terminology.hl7.org/ValueSet/v2-0364
2.16.840.1.113883.4.330.368,http://hl7.org/fhir/sid/passport-IRQ
2.16.840.1.113883.1.11.20088,http://terminology.hl7.org/ValueSet/v3-ParticipationUgentNotificationContact
2.16.840.1.113883.18.111,http://terminology.hl7.org/CodeSystem/v2-0206
2.16.840.1.113883.4.642.1.1330,http://terminology.hl7.org/CodeSystem/contract-type
2.16.840.1.113883.1.11.20244,http://terminology.hl7.org/ValueSet/v3-ActClassReverseTrendelenburg
2.16.840.1.113883.1.11.15617,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanNativeSiberianEskimo
2.16.840.1.113883.6.164.1,http://terminology.hl7.org/CodeSystem/MDREA
2.16.840.1.113883.6.264,http://terminology.hl7.org/CodeSystem/NHSNKneeReplacement
2.16.840.1.113883.21.49,http://terminology.hl7.org/ValueSet/v2-0108
2.16.840.1.113883.21.378,http://terminology.hl7.org/ValueSet/v2-0558
2.16.840.1.113883.1.11.18937,http://terminology.hl7.org/ValueSet/v3-ContextControlNonPropagating
2.16.840.1.113883.1.11.20171,http://terminology.hl7.org/ValueSet/v3-RoleClassStabilizer
2.16.840.1.113883.6.164,http://terminology.hl7.org/CodeSystem/MDREX
2.16.840.1.114222.4.5.327,http://terminology.hl7.org/CodeSystem/PHOccupationalDataForHealthODH
2.16.840.1.113883.11.21026,http://terminology.hl7.org/ValueSet/adverse-event-clinical-research-seriousness-criteria
2.16.840.1.113883.4.642.1.1173,http://terminology.hl7.org/CodeSystem/payment-adjustment-reason
2.16.840.1.113883.18.328,http://terminology.hl7.org/CodeSystem/v2-0504
2.16.840.1.113883.1.11.19986,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasGoal
2.16.840.1.113883.1.11.19785,http://terminology.hl7.org/ValueSet/v3-PharmacySupplyEventStockReasonCode
2.16.840.1.113883.4.642.3.1009,http://terminology.hl7.org/ValueSet/coverage-class
2.16.840.1.113883.5.1065,http://terminology.hl7.org/CodeSystem/v3-ProcedureMethod
2.16.840.1.113883.5.1104,http://terminology.hl7.org/CodeSystem/v3-hc-aigc
2.16.840.1.113883.18.420,http://terminology.hl7.org/CodeSystem/v2-0912
2.16.840.1.113883.18.281,http://terminology.hl7.org/CodeSystem/v2-0441
2.16.840.1.113883.1.11.10607,http://terminology.hl7.org/ValueSet/v3-ResidentialTreatmentPracticeSetting
2.16.840.1.113883.4.642.1.1277,http://terminology.hl7.org/CodeSystem/hl7-work-group
2.16.840.1.113883.1.11.17006,http://terminology.hl7.org/ValueSet/v3-TopicalAbsorptionRoute
2.16.840.1.113883.4.3.41,urn:oid:2.16.840.1.113883.4.3.41
2.16.840.1.113883.6.102.4.12,http://terminology.hl7.org/CodeSystem/DEEDS412
2.16.840.1.113883.4.642.3.162,http://terminology.hl7.org/ValueSet/condition-category
2.16.840.1.113883.21.329,http://terminology.hl7.org/ValueSet/v2-0489
2.16.840.1.113883.21.101,http://terminology.hl7.org/ValueSet/v2-0173
2.16.840.1.113883.4.642.1.1199,http://terminology.hl7.org/CodeSystem/contracttermtypecodes
2.16.840.1.113883.21.357,http://terminology.hl7.org/ValueSet/v2-0523
2.16.840.1.113883.1.11.11535,http://terminology.hl7.org/ValueSet/v3-ActClassSupply
2.16.840.1.113883.6.269,http://terminology.hl7.org/CodeSystem/NHSNSpinalFusionLevel
2.16.840.1.113883.6.37,http://terminology.hl7.org/CodeSystem/E7
2.16.840.1.113883.1.11.19765,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSucceeds
2.16.840.1.113883.5.1,http://terminology.hl7.org/CodeSystem/v3-AdministrativeGender
2.16.840.1.113883.4.642.1.1139,http://terminology.hl7.org/CodeSystem/endpoint-payload-type
2.16.840.1.113883.6.139.3,http://terminology.hl7.org/CodeSystem/mthicpc2E-AE
2.16.840.1.113883.4.642.3.771,http://terminology.hl7.org/ValueSet/measure-data-usage
2.16.840.1.113883.1.11.10916,http://terminology.hl7.org/ValueSet/v3-PedsICUPracticeSetting
2.16.840.1.113883.21.457,http://terminology.hl7.org/ValueSet/v2-0935
2.16.840.1.113883.4.642.1.1201,http://terminology.hl7.org/CodeSystem/contractsignertypecodes
2.16.840.1.113883.6.74,http://terminology.hl7.org/CodeSystem/art
2.16.840.1.113883.1.11.19568,http://terminology.hl7.org/ValueSet/v3-NaturalParent
2.16.840.1.113883.1.11.19907,http://terminology.hl7.org/ValueSet/v3-ActCoverageMaximaCodes
2.16.840.1.113883.1.11.20293,http://terminology.hl7.org/ValueSet/v3-GeneticObservationType
2.16.840.1.113883.21.312,http://terminology.hl7.org/ValueSet/v2-0466
2.16.840.1.113883.1.11.17250,http://terminology.hl7.org/ValueSet/v3-LingualRoute
2.16.840.1.113883.1.11.17107,http://terminology.hl7.org/ValueSet/v3-IntracervicalRoute
2.16.840.1.113883.1.11.20062,http://terminology.hl7.org/ValueSet/v3-ParticipationAdmitter
2.16.840.1.113883.1.11.20123,http://terminology.hl7.org/ValueSet/v3-RoleClassContent
2.16.840.1.113883.18.40,http://terminology.hl7.org/CodeSystem/v2-0103
2.16.840.1.113883.18.357,http://terminology.hl7.org/CodeSystem/v2-0553
2.16.840.1.113883.1.11.10310,http://terminology.hl7.org/ValueSet/v3-TargetAwareness
2.16.840.1.113883.1.11.10871,http://terminology.hl7.org/ValueSet/v3-DocumentSectionType
2.16.840.1.113883.1.11.17331,http://terminology.hl7.org/ValueSet/v3-SoftTissueRoute
2.16.840.1.113883.5.1104,http://terminology.hl7.org/CodeSystem/v3-hc-aigc
2.16.840.1.113883.6.270,http://terminology.hl7.org/CodeSystem/NHSNSummaryData
2.16.840.1.113883.1.11.201,http://terminology.hl7.org/ValueSet/v3-TelecommunicationAddressUse
2.16.840.1.113883.18.258,http://terminology.hl7.org/CodeSystem/v2-0416
2.16.840.1.113883.1.11.13934,http://terminology.hl7.org/ValueSet/v3-EntityClassManufacturedMaterial
2.16.840.1.113883.1.11.13799,http://terminology.hl7.org/ValueSet/v3-MilitaryHospital
2.16.840.1.113883.4.81,http://terminology.hl7.org/CodeSystem/cpnum
2.16.840.1.113883.18.445,http://terminology.hl7.org/CodeSystem/v2-0945
2.16.840.1.113883.5.106,http://terminology.hl7.org/CodeSystem/v3-RelationshipConjunction
2.16.840.1.113883.6.279,http://terminology.hl7.org/CodeSystem/epsg-ca
2.16.840.1.113883.4.642.1.895,http://terminology.hl7.org/CodeSystem/validation-status
2.16.840.1.113883.4.3.27,urn:oid:2.16.840.1.113883.4.3.27
2.16.840.1.113883.1.11.17137,http://terminology.hl7.org/ValueSet/v3-IntraepithelialRoute
2.16.840.1.113883.6.138.3,http://terminology.hl7.org/CodeSystem/icpc-DUT
2.16.840.1.113883.1.11.15423,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianUmpqua
2.16.840.1.113883.6.260,http://terminology.hl7.org/CodeSystem/ICD-10DualCoding
2.16.840.1.113883.21.56,http://terminology.hl7.org/ValueSet/v2-0124
2.16.840.1.113883.21.288,http://terminology.hl7.org/ValueSet/v2-0431
2.16.840.1.113883.1.11.18640,http://terminology.hl7.org/ValueSet/v3-Wakashan
2.16.840.1.113883.6.274,http://terminology.hl7.org/CodeSystem/NHSNVocabulary
2.16.840.1.113883.1.11.19445,http://terminology.hl7.org/ValueSet/v3-ActClassContainer
2.16.840.1.113883.5.1020,http://terminology.hl7.org/CodeSystem/v3-ProbabilityDistributionType
2.16.840.1.113883.1.11.19790,http://terminology.hl7.org/ValueSet/v3-ActCredentialedCareCode
2.16.840.1.113883.21.25,http://terminology.hl7.org/ValueSet/v2-0061
2.16.840.1.113883.4.642.3.209,http://terminology.hl7.org/ValueSet/v2-0962
2.16.840.1.113883.4.642.1.1386,http://terminology.hl7.org/CodeSystem/subscriber-relationship
2.16.840.1.113883.5.73,http://terminology.hl7.org/CodeSystem/v3-MaterialType
2.16.840.1.113883.5.134,http://terminology.hl7.org/CodeSystem/v3-TableFrame
2.16.840.1.113883.1.11.18164,http://terminology.hl7.org/ValueSet/v3-SaukFoxKickapoo
2.16.840.1.113883.1.11.19574,http://terminology.hl7.org/ValueSet/v3-NieceNephew
2.16.840.1.113883.4.3.18,urn:oid:2.16.840.1.113883.4.3.18
2.16.840.1.113883.6.138.11,http://terminology.hl7.org/CodeSystem/icpc-POR
2.16.840.1.113883.6.3.2,http://terminology.hl7.org/CodeSystem/ICD10dut
2.16.840.1.113883.1.11.16040,http://terminology.hl7.org/ValueSet/v3-EntityCode
2.16.840.1.113883.6.35,http://terminology.hl7.org/CodeSystem/E5
2.16.840.1.113883.1.11.16100,http://terminology.hl7.org/ValueSet/v3-PlaceEntityType
1.0.3166.1.2.2,http://terminology.hl7.org/CodeSystem/iso3166-1edition2alpha2
2.16.840.1.113883.21.41,http://terminology.hl7.org/ValueSet/v2-0098
2.16.840.1.113883.21.382,http://terminology.hl7.org/ValueSet/v2-0562
2.16.840.1.113883.1.11.20262,http://terminology.hl7.org/ValueSet/v3-ActClassVerification
2.16.840.1.113883.1.11.15269,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianPotawatomi
2.16.840.1.113883.1.11.10599,http://terminology.hl7.org/ValueSet/v3-ICUPracticeSetting
2.16.840.1.113883.1.11.78,http://terminology.hl7.org/ValueSet/v3-ObservationInterpretation
1.0.3166.1,http://terminology.hl7.org/CodeSystem/v3-iso3166-1
2.16.840.1.113883.4.642.1.1161,http://terminology.hl7.org/CodeSystem/ex-programcode
2.16.840.1.113883.6.3.3,http://terminology.hl7.org/CodeSystem/dmdICD10
2.16.840.1.113883.18.247,http://terminology.hl7.org/CodeSystem/v2-0396
2.16.840.1.113883.1.11.20169,http://terminology.hl7.org/ValueSet/v3-RoleClassSigningAuthorityOrOfficer
2.16.840.1.113883.4.642.1.1233,http://terminology.hl7.org/CodeSystem/measure-type
2.16.840.1.113883.4.642.1.1141,http://terminology.hl7.org/CodeSystem/subscription-tag
2.16.840.1.113883.1.11.19866,http://terminology.hl7.org/ValueSet/v3-HL7AccommodationCode
2.16.840.1.113883.21.284,http://terminology.hl7.org/ValueSet/v2-0427
2.16.840.1.113883.5.1118,http://terminology.hl7.org/CodeSystem/v3-TelecommunicationCapabilities
2.16.840.1.113883.6.15,http://terminology.hl7.org/CodeSystem/nic
2.16.840.1.113883.1.11.15571,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanNativeInupiatEskimo
2.16.840.1.113883.21.200,http://terminology.hl7.org/ValueSet/v2-0309
2.16.840.1.113883.1.11.14570,http://terminology.hl7.org/ValueSet/v3-AdministrableDrugForm
2.16.840.1.113883.4.642.3.1405,http://terminology.hl7.org/ValueSet/composition-altcode-kind
2.16.840.1.113883.21.416,http://terminology.hl7.org/ValueSet/v2-0759
2.16.840.1.113883.18.64,http://terminology.hl7.org/CodeSystem/v2-0142
2.16.840.1.113883.1.11.20035,http://terminology.hl7.org/ValueSet/v3-EntityClassAnimal
2.16.840.1.113883.1.11.20176,http://terminology.hl7.org/ValueSet/v3-RoleClassSubsumedBy
2.16.840.1.113883.18.9,http://terminology.hl7.org/CodeSystem/v2-0007
2.16.840.1.113883.6.138,http://hl7.org/fhir/sid/icpc-1
2.16.840.1.113883.1.11.16124,http://terminology.hl7.org/ValueSet/v3-ActDetectedIssueCode
2.16.840.1.113883.18.292,http://terminology.hl7.org/CodeSystem/v2-0457
2.16.840.1.113883.5.1068,http://terminology.hl7.org/CodeSystem/v3-RoleStatus
2.16.840.1.113883.18.415,http://terminology.hl7.org/CodeSystem/v2-0904
2.16.840.1.113883.1.11.14509,http://terminology.hl7.org/ValueSet/v3-EntericCoatedCapsule
2.16.840.1.113883.4.642.3.1003,http://terminology.hl7.org/ValueSet/provenance-agent-type
2.16.840.1.113883.18.177,http://terminology.hl7.org/CodeSystem/v2-0284
2.16.840.1.113883.1.11.20014,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasSubject
2.16.840.1.113883.1.11.17254,http://terminology.hl7.org/ValueSet/v3-NailRoute
2.16.840.1.113883.21.365,http://terminology.hl7.org/ValueSet/v2-0535
2.16.840.1.113883.4.642.1.1246,http://terminology.hl7.org/CodeSystem/action-type
2.16.840.1.113883.21.95,http://terminology.hl7.org/ValueSet/v2-0165
2.16.840.1.113883.1.11.17239,http://terminology.hl7.org/ValueSet/v3-IntravitrealRoute
2.16.840.1.113883.21.315,http://terminology.hl7.org/ValueSet/v2-0470
2.16.840.1.113883.1.11.20078,http://terminology.hl7.org/ValueSet/v3-ParticipationEntryLocation
2.16.840.1.113883.1.11.17373,http://terminology.hl7.org/ValueSet/v3-UrinaryBladderRoute
2.16.840.1.113883.4.330.212,http://hl7.org/fhir/sid/passport-DMA
