"code","name"
"53750","nonoxynol-9"
"539383","temazepam 22.5 MG [Restoril]"
"539384","temazepam 22.5 MG Oral Capsule [Restoril]"
"539398","Radiogardase"
"539399","ferric hexacyanoferrate"
"539482","Ribasphere"
"539497","Atopica"
"539499","cyclosporine Oral Capsule [Atopica]"
"539650","dexchlorpheniramine / pseudoephedrine Oral Tablet"
"539712","nitrofurantoin, macrocrystals 25 MG / nitrofurantoin, monohydrate 75 MG Oral Capsule [Macrobid]"
"539757","quercetin 500 MG"
"539765","dextromethorphan hydroiodide"
"539786","XIFAXAN"
"539787","rifaximin 200 MG [XIFAXAN]"
"539788","rifaximin Oral Tablet [XIFAXAN]"
"539789","rifaximin 200 MG Oral Tablet [XIFAXAN]"
"539806","Tindamax"
"539807","tinidazole 250 MG [Tindamax]"
"539808","tinidazole Oral Tablet [Tindamax]"
"539809","tinidazole 250 MG Oral Tablet [Tindamax]"
"539810","tinidazole 500 MG [Tindamax]"
"539811","tinidazole 500 MG Oral Tablet [Tindamax]"
"539812","Vesicare"
"539813","solifenacin succinate 10 MG [Vesicare]"
"539814","solifenacin Oral Tablet [Vesicare]"
"539815","solifenacin succinate 10 MG Oral Tablet [Vesicare]"
"539816","solifenacin succinate 5 MG [Vesicare]"
"539817","solifenacin succinate 5 MG Oral Tablet [Vesicare]"
"539824","abacavir / lamivudine Oral Tablet [Epzicom]"
"539884","sodium fluoride 0.55 MG [Nafrinse]"
"539885","sodium fluoride Oral Tablet [Nafrinse]"
"539886","sodium fluoride 0.55 MG Oral Tablet [Nafrinse]"
"540180","alosetron 0.5 MG [Lotronex]"
"540181","alosetron 0.5 MG Oral Tablet [Lotronex]"
"540263","sodium fluoride 2.2 MG Chewable Tablet [Fluorabon]"
"540280","fenofibrate 145 MG [Tricor]"
"540281","fenofibrate 145 MG Oral Tablet [Tricor]"
"540336","calcifediol Extended Release Oral Capsule"
"54034","octoxynol-9"
"540367","auranofin 3 MG [Ridaura]"
"540395","emtricitabine / tenofovir disoproxil Oral Tablet"
"540398","emtricitabine / tenofovir disoproxil Oral Tablet [Truvada]"
"540404","Lunesta"
"540405","eszopiclone 1 MG [Lunesta]"
"540406","eszopiclone Oral Tablet [Lunesta]"
"540407","eszopiclone 1 MG Oral Tablet [Lunesta]"
"540408","eszopiclone 2 MG [Lunesta]"
"540409","eszopiclone 2 MG Oral Tablet [Lunesta]"
"540410","eszopiclone 3 MG [Lunesta]"
"540411","eszopiclone 3 MG Oral Tablet [Lunesta]"
"540423","erlotinib Oral Tablet [Tarceva]"
"540431","Frenadol"
"540432","acetaminophen 250 MG / salicylamide 600 MG [Frenadol]"
"540433","acetaminophen / salicylamide Oral Tablet [Frenadol]"
"540434","acetaminophen 250 MG / salicylamide 600 MG Oral Tablet [Frenadol]"
"540465","Dologesic"
"540467","acetaminophen / phenyltoloxamine Oral Tablet [Dologesic]"
"540473","amphetamine aspartate 1.25 MG"
"540474","amphetamine sulfate 1.25 MG"
"540476","dextroamphetamine saccharate 1.25 MG"
"540479","amphetamine / dextroamphetamine Extended Release Oral Capsule [Adderall]"
"540539","6-aminocaproic acid 1000 MG [Amicar]"
"540540","6-aminocaproic acid 1000 MG Oral Tablet [Amicar]"
"540615","nitazoxanide 500 MG [Alinia]"
"540616","nitazoxanide Oral Tablet [Alinia]"
"540617","nitazoxanide 500 MG Oral Tablet [Alinia]"
"540618","Dilt"
"540620","diltiazem Extended Release Oral Capsule [Dilt]"
"540628","duloxetine Delayed Release Oral Capsule"
"540631","duloxetine Delayed Release Oral Capsule [Cymbalta]"
"540664","cinacalcet Oral Tablet [Sensipar]"
"540781","candesartan cilexetil 4 MG"
"540788","candesartan cilexetil 8 MG"
"540809","amphetamine 15 MG"
"540810","amphetamine saccharate"
"540818","Proferrin"
"540974","caffeine / ergotamine Rectal Suppository [Migergot]"
"541029","cetirizine Chewable Tablet [Zyrtec]"
"541037","metyrosine 250 MG"
"541038","metyrosine Oral Capsule"
"541040","metyrosine 250 MG [Demser]"
"541068","miglustat 100 MG [Zavesca]"
"541069","miglustat Oral Capsule [Zavesca]"
"541070","miglustat 100 MG Oral Capsule [Zavesca]"
"541086","carbetapentane / guaifenesin Extended Release Oral Tablet"
"541158","Phenadoz"
"541160","promethazine Rectal Suppository [Phenadoz]"
"541184","lansoprazole 15 MG [Prevacid]"
"541188","lansoprazole 30 MG [Prevacid]"
"541192","omeprazole 10 MG [Prilosec]"
"541245","omeprazole 20 MG [Prilosec]"
"541248","omeprazole 40 MG [Prilosec]"
"541258","caffeine / ergotamine Oral Tablet [Cafergot]"
"541359","amphetamine aspartate 7.5 MG"
"541360","amphetamine sulfate 7.5 MG"
"541362","dextroamphetamine saccharate 7.5 MG"
"541363","amphetamine aspartate 7.5 MG / amphetamine sulfate 7.5 MG / dextroamphetamine saccharate 7.5 MG / dextroamphetamine sulfate 7.5 MG Oral Tablet"
"541365","amphetamine aspartate 7.5 MG / amphetamine sulfate 7.5 MG / dextroamphetamine saccharate 7.5 MG / dextroamphetamine sulfate 7.5 MG Oral Tablet [Adderall]"
"541439","sodium glycinate"
"541521","Methitest"
"541522","methyltestosterone 10 MG [Methitest]"
"541523","methyltestosterone Oral Tablet [Methitest]"
"541524","methyltestosterone 10 MG Oral Tablet [Methitest]"
"541555","Flebogamma"
"541556","immunoglobulin G, human 50 MG/ML [Flebogamma]"
"541565","tilmicosin 300 MG/ML"
"541566","tilmicosin Injectable Solution"
"541567","tilmicosin 300 MG/ML Injectable Solution"
"541568","Micotil"
"541569","tilmicosin 300 MG/ML [Micotil]"
"541570","tilmicosin Injectable Solution [Micotil]"
"541571","tilmicosin 300 MG/ML Injectable Solution [Micotil]"
"541580","mycophenolic acid 180 MG [Myfortic]"
"541585","mycophenolic acid 360 MG [Myfortic]"
"541626","Symax"
"541684","Boniva"
"541710","Samson 8"
"541711","ibuprofen 800 MG [Samson 8]"
"541712","ibuprofen Oral Tablet [Samson 8]"
"541713","ibuprofen 800 MG Oral Tablet [Samson 8]"
"541770","amphetamine aspartate 5 MG"
"541772","amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG [Adderall]"
"541807","guaifenesin 400 MG [Bidex]"
"541808","guaifenesin Oral Tablet [Bidex]"
"541809","guaifenesin 400 MG Oral Tablet [Bidex]"
"541841","Altoprev"
"541843","lovastatin Extended Release Oral Tablet [Altoprev]"
"541845","lovastatin 20 MG [Altoprev]"
"541851","nitroglycerin 0.3 MG [Nitrostat]"
"541861","nitroglycerin 0.4 MG [Nitrostat]"
"541878","amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet"
"541879","amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet [Adderall]"
"541880","amphetamine aspartate 1.875 MG"
"541882","dextroamphetamine sulfate 1.875 MG"
"541883","dextroamphetamine saccharate 1.875 MG"
"541888","amphetamine aspartate 2.5 MG"
"541889","amphetamine sulfate 2.5 MG"
"541890","dextroamphetamine sulfate 2.5 MG"
"541891","dextroamphetamine saccharate 2.5 MG"
"541892","amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet"
"541893","amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG [Adderall]"
"541894","amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet [Adderall]"
"541930","primidone 50 MG [Mysoline]"
"541950","doxycycline Delayed Release Oral Tablet [Doryx]"
"541954","potassium phosphate 305 MG"
"541961","sevoflurane 1000 MG/ML [Ultane]"
"541963","sevoflurane 1000 MG/ML Inhalation Solution [Ultane]"
"541998","carbon dioxide 20 %"
"541999","carbon dioxide 20 % / oxygen 80 % Gas for Inhalation"
"542042","Foltrate"
"542043","folic acid 1 MG / vitamin B12 0.5 MG [Foltrate]"
"542045","folic acid 1 MG / vitamin B12 0.5 MG Oral Tablet [Foltrate]"
"54214","OspA protein"
"54216","otilonium bromide"
"542166","helium 79 %"
"542167","helium 79 % / oxygen 21 % Gas for Inhalation"
"542168","helium 80 %"
"542169","helium 80 % / oxygen 20 % Gas for Inhalation"
"542190","lovastatin 40 MG [Altoprev]"
"542195","lovastatin 60 MG [Altoprev]"
"54220","xylometazoline hydrochloride"
"542222","nitroglycerin 0.6 MG [Nitrostat]"
"542230","nitroglycerin Buccal Tablet"
"542239","nitroglycerin 2 MG Buccal Tablet"
"542266","nitroglycerin 3 MG Buccal Tablet"
"542269","nitroglycerin 5 MG Buccal Tablet"
"542303","oxygen 100 %"
"542304","oxygen 100 % Gas for Inhalation"
"542346","isoflurane 999 MG/ML"
"542347","isoflurane 999 MG/ML Inhalation Solution"
"542352","Terrell"
"542353","isoflurane 999 MG/ML [Terrell]"
"542355","isoflurane 999 MG/ML Inhalation Solution [Terrell]"
"542356","isoflurane 999 MG/ML [Forane]"
"542358","isoflurane 999 MG/ML Inhalation Solution [Forane]"
"54236","oxatomide"
"542369","nelfinavir 625 MG [Viracept]"
"542370","nelfinavir 625 MG Oral Tablet [Viracept]"
"542373","Aralast"
"542377","oxytetracycline 250 MG [Terramycin]"
"542378","oxytetracycline Oral Tablet [Terramycin]"
"542379","oxytetracycline 250 MG Oral Tablet [Terramycin]"
"542384","Nasop"
"54239","oxeladin citrate"
"542395","potassium citrate Extended Release Oral Tablet [Urocit-K]"
"542404","montelukast 4 MG [Singulair]"
"542409","K-Phos"
"542425","lamotrigine 2 MG [Lamictal]"
"542426","lamotrigine 2 MG Tablet for Oral Suspension [Lamictal]"
"54243","oxetorone fumarate"
"542437","somatropin 4.4 MG/ML"
"542438","somatropin 4.4 MG/ML Injectable Solution"
"542439","somatropin 4.4 MG/ML [Saizen]"
"542443","pantoprazole 20 MG [Protonix]"
"542447","pantoprazole 40 MG [Protonix]"
"542462","lanthanum carbonate Chewable Tablet [Fosrenol]"
"542464","lanthanum carbonate 500 MG [Fosrenol]"
"542465","lanthanum carbonate 500 MG Chewable Tablet [Fosrenol]"
"542486","Tetcaine"
"542488","tetracaine Ophthalmic Solution [Tetcaine]"
"542509","Istalol"
"54251","oxybutynin chloride"
"542510","timolol 5 MG/ML [Istalol]"
"542511","timolol Ophthalmic Solution [Istalol]"
"542525","latanoprost 0.05 MG/ML [Xalatan]"
"542526","latanoprost Ophthalmic Solution [Xalatan]"
"542527","latanoprost 0.05 MG/ML Ophthalmic Solution [Xalatan]"
"54270","oxitropium bromide"
"542720","Afeditab CR"
"542721","nifedipine 30 MG [Afeditab CR]"
"542722","nifedipine Extended Release Oral Tablet [Afeditab CR]"
"542750","diazepam 2 MG [Valium]"
"542789","clorazepate dipotassium 15 MG"
"542855","clorazepate dipotassium 15 MG [Tranxene]"
"542856","clorazepate Oral Tablet [Tranxene]"
"542857","clorazepate dipotassium 15 MG Oral Tablet [Tranxene]"
"542858","clorazepate dipotassium 22.5 MG"
"542922","Amphadase"
"542925","1 ML hyaluronidase, bovine 150 UNT/ML Injection [Amphadase]"
"542941","Hycet"
"542943","acetaminophen / hydrocodone Oral Solution [Hycet]"
"542964","clorazepate dipotassium 3.75 MG"
"542966","clorazepate dipotassium 3.75 MG [Tranxene]"
"542967","clorazepate dipotassium 3.75 MG Oral Tablet [Tranxene]"
"542968","clorazepate dipotassium 7.5 MG"
"543014","citric acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution"
"543016","citric acid 66.8 MG/ML / sodium citrate 100 MG/ML [Cytra 2]"
"543017","citric acid / sodium citrate Oral Solution [Cytra 2]"
"543018","citric acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution [Cytra 2]"
"543019","darifenacin 15 MG [Enablex]"
"543020","darifenacin Extended Release Oral Tablet [Enablex]"
"543021","24 HR darifenacin 15 MG Extended Release Oral Tablet [Enablex]"
"543026","darifenacin 7.5 MG [Enablex]"
"543027","24 HR darifenacin 7.5 MG Extended Release Oral Tablet [Enablex]"
"543157","gonadorelin 0.043 MG/ML"
"543158","gonadorelin 0.043 MG/ML Injectable Solution"
"543159","Fertagyl"
"543160","gonadorelin 0.043 MG/ML [Fertagyl]"
"543161","gonadorelin Injectable Solution [Fertagyl]"
"543162","gonadorelin 0.043 MG/ML Injectable Solution [Fertagyl]"
"543217","granisetron 0.1 MG/ML"
"543218","1 ML granisetron 0.1 MG/ML Injection"
"543272","methylphenidate Oral Solution [Methylin]"
"543282","flunixin 50 MG/ML"
"543283","flunixin 50 MG/ML Injectable Solution"
"543363","Umecta"
"543364","urea 400 MG/ML [Umecta]"
"543367","Keralac"
"543369","urea Topical Cream [Keralac]"
"543375","aluminum sesquichlorohydrate"
"543408","benzoyl peroxide 85 MG/ML Topical Cream"
"543460","ammonium lactate 120 MG/ML Topical Cream"
"543462","ammonium lactate 120 MG/ML [Lac-Hydrin]"
"543481","Vanos"
"543482","fluocinonide 1 MG/ML [Vanos]"
"543483","fluocinonide Topical Cream [Vanos]"
"543484","fluocinonide 1 MG/ML Topical Cream [Vanos]"
"543489","Procto-Pak"
"543490","hydrocortisone 10 MG/ML [Procto-Pak]"
"543492","hydrocortisone 10 MG/ML Topical Cream [Procto-Pak]"
"543546","nystatin 100000 UNT/ML Topical Cream"
"54365","pamabrom"
"543651","Clenia"
"543659","sulfacetamide / sulfur Topical Lotion [Plexion]"
"543686","Sarracenia purpurea preparation 170 MG/ML [Sarapin]"
"543687","Sarracenia purpurea preparation Injectable Solution [Sarapin]"
"543688","Sarracenia purpurea preparation 170 MG/ML Injectable Solution [Sarapin]"
"543689","hydrocortisone 10 MG/ML [Proctocort]"
"543722","Comfort Caine"
"543723","benzocaine 0.2 MG/MG [Comfort Caine]"
"543724","benzocaine Oral Ointment [Comfort Caine]"
"543725","benzocaine 0.2 MG/MG Oral Ointment [Comfort Caine]"
"543730","sodium tetradecyl sulfate 10 MG/ML [Sotradecol]"
"543731","sodium tetradecyl sulfate Injectable Solution [Sotradecol]"
"543732","sodium tetradecyl sulfate 10 MG/ML Injectable Solution [Sotradecol]"
"543738","sodium tetradecyl sulfate 30 MG/ML [Sotradecol]"
"543739","sodium tetradecyl sulfate 30 MG/ML Injectable Solution [Sotradecol]"
"543751","somatropin 6.67 MG/ML [Norditropin]"
"543785","benzocaine / butamben / tetracaine Mucous Membrane Topical Solution"
"543786","benzocaine 140 MG/ML / butamben 20 MG/ML / tetracaine 20 MG/ML Mucous Membrane Topical Solution"
"543787","benzocaine 140 MG/ML / butamben 20 MG/ML / tetracaine 20 MG/ML [Cetacaine]"
"543788","benzocaine / butamben / tetracaine Mucous Membrane Topical Solution [Cetacaine]"
"543789","benzocaine 140 MG/ML / butamben 20 MG/ML / tetracaine 20 MG/ML Mucous Membrane Topical Solution [Cetacaine]"
"543812","ammonium lactate 120 MG/ML Topical Lotion [Lac-Hydrin]"
"543813","Freez Eez"
"543814","benzocaine 0.2 MG/MG [Freez Eez]"
"543815","benzocaine Oral Gel [Freez Eez]"
"543816","benzocaine 0.2 MG/MG Oral Gel [Freez Eez]"
"543817","Topicale"
"543824","flurandrenolide 0.5 MG/ML [Cordran]"
"543830","clobetasol Topical Lotion [Clobex]"
"543856","mepivacaine Injectable Solution [Carbocaine]"
"543865","Scandonest"
"543872","oxyquinoline sulfate 0.00025 MG/MG"
"543873","acetic acid 0.009 MG/MG / oxyquinoline sulfate 0.00025 MG/MG Vaginal Gel"
"543878","acetic acid 0.009 MG/MG / oxyquinoline sulfate 0.00025 MG/MG [Relagard]"
"543879","acetic acid 0.009 MG/MG / oxyquinoline sulfate 0.00025 MG/MG Vaginal Gel [Relagard]"
"543931","lidocaine Mucous Membrane Topical Solution [Xylocaine]"
"544002","prochlorperazine 25 MG [Compazine]"
"544092","glycolate 0.3 MG/MG"
"544093","glycolate 0.3 MG/MG Topical Gel"
"544098","glycolate 0.5 MG/MG"
"544099","glycolate 0.5 MG/MG Topical Gel"
"544108","glycolate 0.7 MG/MG"
"544109","glycolate 0.7 MG/MG Topical Gel"
"544117","hydrocortisone / iodoquinol Topical Gel"
"544118","hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG Topical Gel"
"544123","hydrocortisone / pramoxine Topical Gel"
"544125","Novacort"
"544127","hydrocortisone / pramoxine Topical Gel [Novacort]"
"544165","Tussionex"
"54421","tridihexethyl chloride"
"544268","Urso Forte"
"544284","chlorpheniramine / methscopolamine / phenylephrine"
"544389","phenytoin Oral Suspension [Dilantin]"
"544391","ibuprofen 20 MG/ML [Motrin]"
"544392","ibuprofen Oral Suspension [Motrin]"
"544393","ibuprofen 20 MG/ML Oral Suspension [Motrin]"
"544401","Oralone"
"544425","chlorhexidine Mouthwash [Peridex]"
"544450","lactulose 667 MG/ML [Constulose]"
"544451","lactulose Oral Solution [Constulose]"
"544452","lactulose 667 MG/ML Oral Solution [Constulose]"
"544453","lactulose 667 MG/ML [Generlac]"
"544454","lactulose Oral Solution [Generlac]"
"544455","lactulose 667 MG/ML Oral Solution [Generlac]"
"544473","Lignospan"
"544488","botulism immune globulin IV human"
"544491","botulism immune globulin IV human 100 MG Injection"
"544492","BabyBIG"
"544495","botulism immune globulin IV human 100 MG Injection [BabyBIG]"
"544499","albuterol Oral Solution"
"544517","fenofibrate 48 MG [Tricor]"
"544518","fenofibrate 48 MG Oral Tablet [Tricor]"
"544533","erythromycin Oral Suspension [EryPed]"
"544549","sodium citrate 98 MG/ML"
"544550","citric acid 128 MG/ML / sodium citrate 98 MG/ML Oral Solution"
"544551","citric acid 128 MG/ML / sodium citrate 98 MG/ML [Oracit]"
"544553","citric acid 128 MG/ML / sodium citrate 98 MG/ML Oral Solution [Oracit]"
"544556","bevacizumab 25 MG/ML [Avastin]"
"544565","hydromorphone Oral Solution [Dilaudid]"
"544581","Apokyn"
"544594","SSKI brand of Potassium Iodide"
"544595","potassium iodide 1000 MG/ML [SSKI brand of Potassium Iodide]"
"544596","potassium iodide Oral Solution [SSKI brand of Potassium Iodide]"
"544597","potassium iodide 1000 MG/ML Oral Solution [SSKI brand of Potassium Iodide]"
"544606","terbinafine Topical Spray [Lamisil]"
"544615","Vetsulin"
"544616","lente insulin, pork 40 UNT/ML [Vetsulin]"
"544671","sulfacetamide Medicated Liquid Soap"
"544717","cetuximab 2 MG/ML [Erbitux]"
"544738","Evoclin"
"544739","clindamycin 10 MG/ML [Evoclin]"
"544740","clindamycin Topical Foam [Evoclin]"
"544741","clindamycin 10 MG/ML Topical Foam [Evoclin]"
"544742","ciclopirox 10 MG/ML [Loprox]"
"544743","ciclopirox 10 MG/ML Medicated Shampoo [Loprox]"
"544744","Trichlor Fresh Pak"
"544745","trichloroacetic acid 150 MG/ML [Trichlor Fresh Pak]"
"544747","trichloroacetic acid 150 MG/ML Topical Solution [Trichlor Fresh Pak]"
"544837","Doxy"
"544840","doxycycline hyclate 100 MG Injection [Doxy]"
"544858","ferric subsulfate solution 259 MG/ML"
"544859","ferric subsulfate solution Topical Solution"
"544860","ferric subsulfate solution 259 MG/ML Topical Solution"
"544861","Astringyn"
"544862","ferric subsulfate solution 259 MG/ML [Astringyn]"
"544863","ferric subsulfate solution Topical Solution [Astringyn]"
"544864","ferric subsulfate solution 259 MG/ML Topical Solution [Astringyn]"
"544913","clofarabine 1 MG/ML [Clolar]"
"544915","20 ML clofarabine 1 MG/ML Injection [Clolar]"
"544933","clobetasol Topical Solution"
"544939","cytarabine Injectable Suspension"
"544940","cytarabine 50 MG/ML Injectable Suspension"
"544996","hydrocortisone / pramoxine Topical Foam [Epifoam]"
"545038","Salix - substance"
"545039","furosemide 50 MG/ML [Salix - substance]"
"545040","furosemide Injectable Solution [Salix - substance]"
"545041","furosemide 50 MG/ML Injectable Solution [Salix - substance]"
"545075","fondaparinux sodium 12.5 MG/ML"
"545102","papain 26.5 MG/ML"
"545103","papain 26.5 MG/ML / urea 100 MG/ML Topical Spray"
"545107","follitropin beta 833 UNT/ML [Follistim]"
"545117","levofloxacin 15 MG/ML"
"545118","levofloxacin 15 MG/ML Ophthalmic Solution"
"545158","ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML [Ciprodex]"
"545166","milbemycin oxime 1 MG/ML"
"545167","milbemycin oxime Otic Solution"
"545168","milbemycin oxime 1 MG/ML Otic Solution"
"545169","MilbeMite"
"545170","milbemycin oxime 1 MG/ML [MilbeMite]"
"545171","milbemycin oxime Otic Solution [MilbeMite]"
"545172","milbemycin oxime 1 MG/ML Otic Solution [MilbeMite]"
"545182","immunoglobulin G, human 100 MG/ML [Gamunex]"
"545186","itraconazole 10 MG/ML [Sporanox]"
"545203","Vidaza"
"545206","azacitidine 100 MG Injection [Vidaza]"
"545236","gentamicin 0.003 MG/MG Ophthalmic Ointment [Gentak]"
"545241","fluorometholone 1 MG/ML [FML]"
"545242","fluorometholone Ophthalmic Suspension [FML]"
"545243","fluorometholone 1 MG/ML Ophthalmic Suspension [FML]"
"545254","loteprednol etabonate / tobramycin Ophthalmic Suspension"
"545255","loteprednol etabonate 5 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension"
"545256","Zylet"
"545257","loteprednol etabonate 5 MG/ML / tobramycin 3 MG/ML [Zylet]"
"545258","loteprednol etabonate / tobramycin Ophthalmic Suspension [Zylet]"
"545259","loteprednol etabonate 5 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension [Zylet]"
"545273","Menostar"
"545274","estradiol 0.000583 MG/HR [Menostar]"
"545276","168 HR estradiol 0.000583 MG/HR Transdermal System [Menostar]"
"545289","interferon alfa-2b 10000000 UNT/ML Injectable Solution"
"545353","olanzapine 10 MG Injection [Zyprexa]"
"545354","Kepivance"
"545357","palifermin 6.25 MG Injection [Kepivance]"
"54536","Pepto-bismol"
"545405","Plasbumin"
"545406","albumin human, USP 250 MG/ML [Plasbumin]"
"545409","albumin human, USP 50 MG/ML [Plasbumin]"
"545467","depo-subQ provera"
"54552","perindopril"
"545626","sodium monofluorophosphate 0.0076 MG/MG Toothpaste"
"545684","carbamide peroxide 0.1 MG/MG"
"545700","Oro Clense"
"545702","chlorhexidine Mouthwash [Oro Clense]"
"545705","chlorhexidine Mouthwash [Periogard]"
"545830","leuprolide acetate 15 MG/ML"
"545834","leuprolide acetate 5 MG/ML"
"545835","leuprolide acetate 5 MG/ML Injectable Solution"
"545843","leuprolide acetate 3.75 MG/ML"
"545847","leuprolide acetate 20 MG/ML"
"545848","leuprolide acetate 20 MG/ML Injectable Suspension"
"545880","Anabar"
"545882","acetaminophen / phenyltoloxamine / salicylamide Oral Tablet [Anabar]"
"545890","Ed Flex"
"545892","acetaminophen / phenyltoloxamine / salicylamide Oral Capsule [Ed Flex]"
"54620","phenobarbital quinidine"
"5463","hyaluronic acid"
"5464","hyaluronidase"
"546476","talc Powder Spray"
"546477","talc 4000 MG Powder Spray"
"546478","talc 4000 MG [Sclerosol]"
"546479","talc Powder Spray [Sclerosol]"
"546480","talc 4000 MG Powder Spray [Sclerosol]"
"546581","amylase / lipase / protease Oral Powder"
"546604","hyoscyamine sulfate 0.0625 MG"
"546622","voriconazole 40 MG/ML [Vfend]"
"546623","voriconazole Oral Suspension [Vfend]"
"546624","voriconazole 40 MG/ML Oral Suspension [Vfend]"
"5470","hydralazine"
"54743","pinaverium bromide"
"54749","piperazine phosphate"
"54828","dexchlorpheniramine maleate"
"5486","hydrochloric acid"
"5487","hydrochlorothiazide"
"5489","hydrocodone"
"54908","policresulen"
"5492","hydrocortisone"
"5495","hydroflumethiazide"
"54955","Polysporin"
"5496","hydrofluoric acid"
"5497","hydrogen"
"54987","potassium acetate"
"54989","aluminum potassium sulfate"
"5499","hydrogen peroxide"
"54991","potassium benzoate"
"54993","potassium citrate"
"55018","dibasic potassium phosphate"
"55019","monobasic potassium phosphate"
"55024","potassium tartrate"
"55052","pralidoxime iodide"
"55053","pralidoxime mesylate"
"55062","prednisolone sodium phosphate"
"55063","prednisolone sodium succinate"
"5509","hydroquinone"
"55092","pridinol monomesylate"
"5514","hydroxocobalamin"
"55175","propiverine"
"55176","propiverine hydrochloride"
"5521","hydroxychloroquine"
"55244","prothipendyl"
"5530","hydroxyestrones"
"5531","hetastarch"
"55322","pralidoxime chloride"
"55347","pyrvinium pamoate"
"55377","quinidine bisulfate"
"5542","17-alpha-hydroxyprogesterone"
"55471","ranitidine bismuth citrate"
"5552","hydroxyurea"
"55523","Recombivax"
"5553","hydroxyzine"
"5556","hymecromone"
"55672","rifabutin"
"55679","rilmenidine"
"55681","rimexolone"
"55685","risedronic acid"
"560","alpha-amylase"
"56084","Schizandra preparation"
"56092","methscopolamine bromide"
"56161","sennoside B"
"56188","sermorelin"
"561962","iron carbonyl Oral Tablet"
"562000","cephalexin Chewable Tablet"
"562031","clobetasol Topical Cream"
"562084","miconazole 0.02 MG/MG Oral Gel"
"562100","iopanoic acid Oral Tablet"
"562101","iopanoic acid 500 MG Oral Tablet"
"562106","sodium hyaluronate 10 MG/ML Injectable Solution"
"562108","cromolyn sodium 20 MG/ML Ophthalmic Solution"
"562249","edetate disodium 150 MG/ML Injectable Solution"
"562250","amoxicillin / clavulanate Oral Tablet"
"562251","amoxicillin 250 MG / clavulanate 125 MG Oral Tablet"
"562252","amoxicillin / clavulanate Chewable Tablet"
"562253","amoxicillin 125 MG / clavulanate 31.2 MG Chewable Tablet"
"56226","oxiconazole nitrate"
"562263","clemastine Extended Release Oral Tablet"
"562265","clindamycin Oral Solution"
"562266","clindamycin 15 MG/ML Oral Solution"
"562319","pemoline 18.8 MG Oral Tablet"
"562352","10 ML selenious acid 0.0654 MG/ML Injection"
"562359","dimethyl sulfoxide 500 MG/ML Irrigation Solution"
"562360","sodium hyaluronate 10 MG/ML Ophthalmic Solution"
"562366","desflurane 1000 MG/ML Inhalation Solution"
"562379","prednisolone 1.2 MG/ML Ophthalmic Suspension"
"562389","echothiophate iodide 0.6 MG/ML Ophthalmic Solution"
"562390","monobasic potassium phosphate 155 MG / sodium phosphate, monobasic 350 MG Oral Tablet"
"562395","sulfabenzamide 37 MG/ML / sulfacetamide sodium 28.6 MG/ML / sulfathiazole 34.2 MG/ML Vaginal Cream"
"562403","benzoin resin Topical Solution"
"562404","benzoin resin 100 MG/ML Topical Solution"
"562411","bacitracin 5000 UNT/ML Injectable Solution"
"562444","capsaicin 0.2 MG/ML Topical Cream"
"562445","capsaicin 0.7 MG/ML Topical Cream"
"562463","calcium undecylenate 0.1 MG/MG Topical Powder"
"562496","phenol Mouthwash"
"562501","epoprostenol 0.5 MG Injection"
"562502","epoprostenol 1.5 MG Injection"
"562508","amoxicillin 875 MG / clavulanate 125 MG Oral Tablet"
"562510","sodium fluoride 2 MG/ML Mouthwash"
"562518","24 HR isradipine 10 MG Extended Release Oral Tablet"
"562520","24 HR isradipine 5 MG Extended Release Oral Tablet"
"562524","12 HR acetazolamide 500 MG Extended Release Oral Capsule"
"562562","sodium hyaluronate 16 MG/ML Injectable Solution"
"562563","glycerin / sodium chloride Nasal Spray"
"562564","glycerin 30 MG/ML / sodium chloride 7.5 MG/ML Nasal Spray"
"562592","phenylephrine 1.25 MG/ML Ophthalmic Solution"
"562599","salicylic acid Medicated Liquid Soap"
"5626","Hyskon"
"562600","salicylic acid 20 MG/ML Medicated Liquid Soap"
"562608","zinc undecylenate 0.12 MG/MG Topical Powder"
"562655","beclomethasone 0.05 MG/ACTUAT Nasal Spray"
